Step number	Time	VolQplus_planeLVOT	VolQminus_planeLVOT	VolQplus_planeOutflow	VolQminus_planeOutflow	dt	exp_dt	max_velocity	max_pressure
1169	0.596405	136709	46567.6	91587.6	3.98909	0.000303145	2.06181e-06	29352.4	0.0303804
1170	0.596611	136355	46362	91576.2	4.03016	0.000206181	1.65259e-06	13921.5	0.0304498
1171	0.596817	136079	46189.1	91566.6	4.05487	0.000206181	3.76931e-06	14824.1	0.0306104
1172	0.597571	135976	46119.9	91541.1	4.10624	0.000753863	3.76092e-06	34968.2	0.0306628
1173	0.597822	135220	45648.4	91489.7	4.06952	0.000250728	1.58017e-06	18414.8	0.030716
1174	0.598323	134899	45383.4	91462.9	4.26196	0.000501456	2.96273e-06	32287.6	0.0307751
1175	0.598619	134449	45041.1	91414.7	4.49056	0.000296273	1.67536e-06	26537.6	0.0308254
1176	0.598916	134186	44825.4	91380.7	4.53492	0.000296273	1.92315e-06	24885.7	0.0308867
1177	0.5993	133977	44632.1	91338.3	4.78161	0.00038463	2.08338e-06	30671.6	0.0309412
1178	0.599508	133713	44392.2	91283.8	5.07284	0.000208338	1.62407e-06	17322.1	0.0310073
1179	0.599717	133559	44239.8	91250.9	5.26957	0.000208338	2.97862e-06	18152.6	0.0311324
1180	0.600313	133349	44018.5	91202.1	5.47576	0.000595724	2.89229e-06	40653.2	0.0311855
1181	0.600505	133088	43741	91093.5	6.51946	0.00019282	1.17927e-06	7901.86	0.0312334
1182	0.600891	132952	43605.1	91057.9	6.72824	0.000385639	6.79079e-06	10372.9	0.0314147
1183	0.601891	132717	43359.3	90981.2	6.56675	0.001	5.08622e-06	48577.1	0.0314737
1184	0.602113	132412	43055.3	90795.1	7.66304	0.000221699	1.1085e-06	15477.2	0.0315118
1185	0.602502	132304	42937.3	90756.5	7.1438	0.00038915	3.33285e-06	33769.4	0.031603
1186	0.602891	132220	42867.9	90687.1	7.36661	0.00038915	1.7514e-06	28182.3	0.0316524
1187	0.603241	132089	42748.7	90614.9	7.75565	0.00035028	1.69763e-06	24082.6	0.0316991
1188	0.603581	132002	42679.1	90545.7	8.09983	0.000339526	2.07812e-06	47568.1	0.0317558
1189	0.603789	131951	42637.8	90477.1	8.43692	0.000207812	1.54609e-06	15449.3	0.0318122
1190	0.603996	131907	42609.8	90432.8	8.62973	0.000207812	2.9934e-06	13722.3	0.0319355
1191	0.604595	131838	42539.9	90384.4	8.81568	0.000598681	3.56796e-06	25919.4	0.0319933
1192	0.604952	131752	42490.3	90257.1	9.10828	0.000356796	1.80346e-06	22397.6	0.0320348
1193	0.605309	131685	42451.5	90186.4	9.37636	0.000356796	2.06463e-06	16801.6	0.0320844
1194	0.605722	131636	42445.6	90120.4	9.61576	0.000412927	2.84296e-06	19122.2	0.0321481
1195	0.60629	131637	42519.2	90048.5	9.85176	0.000568593	2.51609e-06	33143.9	0.0321861
1196	0.606542	131634	42635.9	89950.5	10.1879	0.000251609	1.47191e-06	9320.21	0.0322287
1197	0.606793	131637	42708.4	89910.4	10.3288	0.000251609	5.18212e-06	9343.07	0.0324215
1198	0.607793	131589	42712.5	89866.8	10.4824	0.001	4.92685e-06	48072.5	0.0324706
1199	0.607982	131708	43158.9	89708.1	11.079	0.000188471	9.42354e-07	13628.7	0.0324925
1200	0.608779	131738	43167.5	89685.5	11.3516	0.0007969	3.49889e-06	32188.1	0.0325405
1201	0.609012	131843	43523.8	89574.6	11.9608	0.00023326	1.45308e-06	13284.7	0.0325963
1202	0.609479	131889	43603.3	89550	12.1111	0.000466519	3.74197e-06	43206.2	0.0326905
1203	0.609728	132028	43841.6	89495.5	12.4377	0.000249465	1.56813e-06	19957.4	0.0328132
1204	0.610227	132145	43942.8	89458.5	12.6211	0.00049893	2.80394e-06	37967.5	0.033065
1205	0.610507	132385	44228.2	89391.4	12.9305	0.000280394	1.88811e-06	28570.3	0.0331986
1206	0.610788	132545	44398.1	89351.6	13.1179	0.000280394	1.84888e-06	17049.5	0.0333226
1207	0.611158	132668	44520.4	89312.7	13.262	0.000369777	2.54568e-06	34035.4	0.0336036
1208	0.611412	132859	44717	89263.9	13.468	0.000254534	1.34423e-06	13691.5	0.0337871
1209	0.611667	132994	44855.6	89233.8	13.5782	0.000254534	2.64933e-06	12713.2	0.0341807
1210	0.612196	133172	45023.5	89213.6	13.568	0.000529866	2.75465e-06	36484.5	0.0341169
1211	0.612472	133464	45325.8	89163	13.6657	0.000275433	1.33181e-06	12901.8	0.0340561
1212	0.612747	133615	45477.2	89139.5	13.7019	0.000275433	3.89346e-06	12514.4	0.0346431
1213	0.613526	133742	45599.9	89129.4	13.6423	0.000778695	3.91512e-06	31285.1	0.0348745
1214	0.613787	134101	45978.2	89077.6	13.7361	0.000261001	1.53039e-06	20420.4	0.0350908
1215	0.614309	134139	46017.8	89064.9	13.8106	0.000522003	3.20151e-06	18312.9	0.0353641
1216	0.614949	134329	46228.6	89040.5	13.9199	0.000640301	3.12692e-06	36105.4	0.0354705
1217	0.615262	134443	46389.2	89010.7	14.0483	0.000312661	1.67853e-06	12106.1	0.0355755
1218	0.615575	134454	46417.1	88997.5	14.088	0.000312661	3.08214e-06	13487.2	0.0357837
1219	0.616191	134509	46472	88987.2	14.0964	0.000616431	3.13495e-06	24351.5	0.036009
1220	0.616505	134421	46423.4	88966.6	14.1133	0.000313492	2.08362e-06	28862.8	0.0362856
1221	0.616818	134390	46399.4	88960	14.1043	0.000313492	1.8448e-06	37738.3	0.0365324
1222	0.617003	134287	46316.6	88954.5	14.0252	0.00018448	1.56469e-06	14465.4	0.0368459
1223	0.617187	134223	46251.3	88952.9	13.973	0.00018448	3.56967e-06	19933.7	0.0376072
1224	0.617901	134108	46083	88961.5	13.7903	0.000713933	3.95786e-06	44453.3	0.0377453
1225	0.61812	133886	45836.4	88966.2	13.5558	0.000218714	1.09357e-06	20389.8	0.037843
1226	0.618693	133842	45743.4	88973.9	13.4556	0.000572859	2.54333e-06	52459.8	0.0380683
1227	0.618862	133556	45422.9	88985.8	13.2391	0.000169556	1.0239e-06	11674.9	0.0382964
1228	0.619201	133464	45303.7	88993.6	13.1515	0.000339111	4.40711e-06	15652.9	0.0389319
1229	0.619642	133299	45085.5	89009.6	12.9951	0.000440711	3.27116e-06	14191.2	0.0391246
1230	0.620083	133092	44798.1	89031.9	12.7488	0.000440711	3.50415e-06	16537.9	0.039331
1231	0.620433	132858	44484.6	89055.5	12.486	0.000350415	3.00851e-06	18694.8	0.0395486
1232	0.620783	132679	44234.3	89076	12.9801	0.000350415	2.63416e-06	17932.5	0.0397396
1233	0.62131	132518	44008.7	89097.5	12.8519	0.000526832	3.23187e-06	27329	0.0398189
1234	0.621633	132252	43656.6	89129.7	12.6543	0.000323187	1.7937e-06	22667.7	0.0398829
1235	0.621957	132052	43423.5	89150.7	12.5121	0.000323187	2.05596e-06	42273.3	0.0399561
1236	0.622162	131889	43229.7	89172.3	12.5222	0.000205596	1.1677e-06	8913.17	0.0400087
1237	0.622368	131776	43111.4	89186.6	12.4202	0.000205596	5.31245e-06	8715.36	0.0403048
1238	0.623368	131629	42941.8	89217.8	12.1792	0.001	5.77727e-06	22247.4	0.0403855
1239	0.623868	131456	42737.2	89311.3	11.5505	0.0005	2.51333e-06	20038.6	0.0404445
1240	0.624368	131331	42616.4	89368.4	11.1662	0.0005	2.24793e-06	30455.2	0.0404995
1241	0.624593	131268	42569.1	89426.4	10.798	0.000224793	1.86533e-06	24691.8	0.0406078
1242	0.624817	131294	42604.4	89453.9	10.6113	0.000224793	1.87723e-06	9704.56	0.0407426
1243	0.625193	131233	42557.6	89482.6	10.3991	0.000375446	2.48452e-06	21902.7	0.0408562
1244	0.625441	131204	42563.5	89529.3	10.0775	0.000248443	1.40576e-06	9386.53	0.0410033
1245	0.62569	131130	42517.2	89559	9.84402	0.000248443	1.48557e-06	14722.4	0.0411367
1246	0.625987	131091	42513.6	89587.1	9.72431	0.000297113	1.70085e-06	22258.6	0.0412533
1247	0.626327	130964	42436.6	89618	9.45125	0.000340136	1.87801e-06	30726.9	0.04136
1248	0.626703	130821	42362.8	89651.2	9.13374	0.000375554	1.634e-06	34941.9	0.0414348
1249	0.627029	130701	42330	89687	8.79732	0.0003268	1.43518e-06	12925.3	0.0416204
1250	0.627316	130615	42327.8	89717.6	8.51195	0.000287037	1.99541e-06	8783.51	0.0419344
1251	0.627715	130442	42237.1	89744.2	8.75889	0.000399058	2.28654e-06	14611.7	0.0420638
1252	0.628173	130208	42114.1	89780.2	8.43719	0.000457287	2.40009e-06	15462.7	0.0421846
1253	0.628653	129876	41901.6	89821.4	8.08822	0.000479999	2.58207e-06	15426.9	0.0424628
1254	0.629169	129605	41725.7	89864.3	7.78751	0.000516397	2.79558e-06	19930.3	0.042599
1255	0.629449	129255	41477.5	89911.1	7.43557	0.000279558	2.31338e-06	17179.9	0.0427922
1256	0.629728	129054	41310.5	89938.2	7.25874	0.000279558	2.77864e-06	28613.4	0.0432951
1257	0.630006	128814	41096.4	89965.8	7.09132	0.000277864	2.3158e-06	25013.5	0.0437233
1258	0.630284	128647	40936	89992.8	6.91086	0.000277864	2.50866e-06	24525	0.0441982
1259	0.630786	128448	40701	90012.9	6.82945	0.000501731	2.19969e-06	76269.7	0.0441426
1260	0.630932	128204	40443.1	90053.3	6.6022	0.000146646	7.06706e-07	11149.2	0.0440898
1261	0.631226	128103	40316.5	90060.5	6.54272	0.000293292	4.70112e-06	8894.18	0.0439161
1262	0.632166	127988	40053.8	90065.8	6.54496	0.00094021	5.08761e-06	37168.1	0.0438619
1263	0.632409	128030	39943.7	90111.6	6.25851	0.00024296	1.2148e-06	20097.6	0.0438101
1264	0.632787	128090	39940.1	90123.8	6.19947	0.00037852	2.24949e-06	28789	0.0437477
1265	0.633166	128196	39966	90141.9	6.09848	0.00037852	1.66073e-06	53105.4	0.0437019
1266	0.633332	128341	40034.7	90159.5	5.99662	0.000166073	9.07652e-07	7531.01	0.0436492
1267	0.633498	128407	40070.1	90166.5	5.96723	0.000166073	5.15627e-06	7844.17	0.043366
1268	0.634498	128370	39948.1	90166.9	6.16768	0.001	6.0476e-06	39872.2	0.0432946
1269	0.634759	128991	40363.5	90197.7	6.05433	0.000260634	1.30317e-06	14615.3	0.0432337
1270	0.635498	129131	40497.8	90177.8	5.69182	0.000739366	3.38942e-06	39704.4	0.043172
1271	0.635724	129623	40926.2	90164.4	5.68954	0.000225961	1.48096e-06	25205.2	0.0431029
1272	0.636176	129729	41029.9	90148	5.41049	0.000451923	2.13055e-06	36305.4	0.043047
1273	0.636389	130044	41346.1	90125.2	5.46874	0.000213055	1.51122e-06	20343.5	0.0429743
1274	0.636602	130187	41495	90115.2	5.48566	0.000213055	2.58621e-06	25008.2	0.0428531
1275	0.637119	130286	41603.6	90110.9	5.49633	0.000517242	2.34843e-06	49848.1	0.042805
1276	0.637354	130571	41902.3	90094.5	5.47386	0.000234843	1.09527e-06	20430.6	0.0427589
1277	0.637589	130712	42039.2	90090.8	5.47875	0.000234843	2.50602e-06	19559.3	0.0426507
1278	0.63809	130831	42127.1	90090.4	5.43301	0.000501204	2.73318e-06	40480.7	0.0425965
1279	0.638272	131110	42360.3	90084.1	5.20032	0.000182212	1.17853e-06	16069.3	0.0425311
1280	0.638637	131234	42443.1	90077.6	5.24199	0.000364424	3.20652e-06	19870.3	0.0424365
1281	0.638957	131328	42456.5	90063.4	5.33329	0.000320652	2.66601e-06	17889.4	0.0423476
1282	0.639278	131326	42371.1	90044.9	5.08346	0.000320652	2.88805e-06	12714.8	0.0422507
1283	0.639856	131321	42254.8	90015.1	5.28613	0.00057761	3.63539e-06	35225.1	0.0421766
1284	0.640098	131329	42092.3	89970.5	5.59819	0.00024236	1.44443e-06	11453.8	0.0421134
1285	0.640583	131240	41941.8	89950.1	5.74004	0.000484719	3.70394e-06	11873.4	0.0420222
1286	0.641324	130882	41513.8	89910.6	6.15048	0.000740788	3.69033e-06	21302.9	0.0419614
1287	0.641693	130501	41039.5	89851.3	6.90239	0.000369032	2.44302e-06	16015	0.0418889
1288	0.642062	130097	40626.3	89823.1	7.0589	0.000369032	2.95355e-06	19746	0.0418017
1289	0.642652	129713	40272.8	89800.3	7.15224	0.000590711	2.90665e-06	24797.5	0.0417472
1290	0.642943	129186	39797.4	89761	7.2175	0.000290665	2.06774e-06	14615.6	0.04167
1291	0.643234	128870	39505.5	89742.2	7.27315	0.000290665	2.93332e-06	12548.4	0.0415618
1292	0.64382	128599	39271.9	89723.8	7.27216	0.000586666	3.14125e-06	16182.6	0.0415032
1293	0.644134	128298	39046.4	89686	7.30681	0.000314124	2.32092e-06	20530.4	0.0414237
1294	0.644449	128133	38922	89665.7	7.30355	0.000314124	2.52858e-06	14574.1	0.0418484
1295	0.644954	127961	38785.7	89643.9	7.2782	0.000505718	2.59196e-06	17903.2	0.0421357
1296	0.645214	127710	38606.9	89610.1	7.24675	0.000259197	2.12325e-06	18190.9	0.0420382
1297	0.645473	127606	38539.3	89593.4	7.22339	0.000259197	2.54642e-06	16628.2	0.041936
1298	0.645982	127513	38483.8	89575.6	7.22707	0.000509285	2.71447e-06	33693.7	0.0418723
1299	0.646253	127345	38408	89542.1	7.17767	0.000271451	1.57768e-06	17200.4	0.0418029
1300	0.646525	127278	38399.9	89525.2	7.16294	0.000271451	2.23327e-06	16539.1	0.0417078
1301	0.646972	127271	38471.3	89509	7.10657	0.000446654	2.37905e-06	22642.9	0.0416422
1302	0.647209	127204	38539.9	89482.6	6.69674	0.000237909	1.77061e-06	20229.7	0.0415626
1303	0.647447	127200	38618.7	89470.8	6.66866	0.000237909	2.27291e-06	15341	0.0414655
1304	0.647902	127199	38720.3	89462.5	6.28368	0.00045458	2.58117e-06	28476.5	0.0414023
1305	0.64816	127150	38866	89445.5	6.20493	0.000258121	1.68218e-06	20087.1	0.0413337
1306	0.648418	127170	39000.6	89438.6	6.15606	0.000258121	1.91586e-06	21194.6	0.0412559
1307	0.648801	127219	39168.6	89433.7	6.10401	0.00038317	2.10482e-06	33926.8	0.0411953
1308	0.649012	127326	39450.9	89425.4	6.02821	0.000210483	1.64973e-06	17068.9	0.0411153
1309	0.649222	127408	39623.2	89420.8	5.9034	0.000210483	2.27713e-06	15447.5	0.0410084
1310	0.649678	127474	39743.8	89413.5	5.88935	0.000455424	2.53976e-06	33389.9	0.040946
1311	0.649932	127818	40246.9	89399.7	5.83942	0.000253978	1.47268e-06	22997.4	0.0408864
1312	0.650186	128059	40557.5	89390.2	5.82477	0.000253978	1.6819e-06	22610.6	0.0408188
1313	0.650522	128346	40882.9	89378.7	5.84276	0.000336379	1.80092e-06	31358.9	0.0407619
1314	0.650702	128743	41351	89363.7	5.8168	0.000180095	1.28606e-06	14847.2	0.0406967
1315	0.650882	128966	41597.1	89355.1	5.80938	0.000180095	2.70788e-06	16799.3	0.040563
1316	0.651424	129041	41629.7	89347.1	5.76769	0.000541579	3.07831e-06	54040.3	0.0404989
1317	0.651614	129848	42478.9	89322.8	5.67724	0.00018969	9.48449e-07	8914.94	0.0404526
1318	0.65204	130172	42787.7	89318.3	5.58487	0.000425972	5.11153e-06	15095.5	0.0403233
1319	0.65254	130911	43541.7	89307.4	5.39798	0.0005	3.63715e-06	38067.3	0.040245
1320	0.65279	131741	44424.2	89295.2	5.21192	0.00025	1.32597e-06	26519.3	0.04019
1321	0.65304	132145	44859.4	89290.5	4.58456	0.00025	2.04002e-06	23387.7	0.0401086
1322	0.653448	132476	45234.4	89288.3	4.52165	0.000408004	2.20764e-06	41096.4	0.040053
1323	0.653668	133035	45879.8	89283.6	4.37304	0.000220764	1.28655e-06	17316	0.039996
1324	0.653889	133292	46195	89281.6	4.23329	0.000220764	3.08666e-06	19423	0.0398637
1325	0.654506	133427	46376.5	89270.9	4.41661	0.000617332	2.76117e-06	41912.8	0.0401072
1326	0.65469	133994	47125.5	89255.8	4.28046	0.000184078	1.09434e-06	13753.6	0.0403469
1327	0.655059	134125	47289.2	89246.7	4.25114	0.000368156	3.65935e-06	20409.1	0.0408587
1328	0.655425	134438	47696.9	89230.2	4.26131	0.000365935	2.45554e-06	17347.6	0.0407766
1329	0.65579	134529	47870	89213.4	4.18871	0.000365935	3.41639e-06	17820.1	0.0406704
1330	0.656474	134562	47927.7	89198.7	4.09077	0.000683278	3.52906e-06	40808.6	0.0406149
1331	0.656709	134625	48118.9	89171	3.95211	0.000235271	1.47479e-06	12423.5	0.0405451
1332	0.65718	134499	48008	89166.8	4.13549	0.000470541	3.7861e-06	17092.5	0.0404581
1333	0.657558	134342	47932.8	89154.8	4.05134	0.00037861	2.81339e-06	20282.4	0.040854
1334	0.657937	134101	47755.4	89144.5	4.05033	0.00037861	2.40748e-06	16004.5	0.0411903
1335	0.658418	133844	47550.1	89127.6	4.12759	0.000481495	2.47929e-06	32743.3	0.0411336
1336	0.658666	133508	47305.7	89104.8	4.19742	0.000247904	1.84099e-06	20949.4	0.041062
1337	0.658914	133337	47180.4	89087.4	4.27005	0.000247904	3.34443e-06	18691.6	0.040933
1338	0.659583	133003	46852.6	89051.8	4.45217	0.000668886	3.53895e-06	44164.3	0.0408689
1339	0.659819	132516	46501.3	88986.6	4.69611	0.00023593	1.53377e-06	14810.4	0.0407879
1340	0.660291	132309	46324.2	88959.1	4.75098	0.00047186	4.69141e-06	19197.2	0.0406655
1341	0.66076	132080	46201.3	88906.7	4.78735	0.000469141	2.80535e-06	22590.5	0.0405952
1342	0.661229	131691	45927.7	88854.8	4.81503	0.000469141	2.28445e-06	24970.6	0.0408575
1343	0.661686	131303	45664.6	88803.6	5.29561	0.00045689	2.2595e-06	25521.2	0.0411101
1344	0.662138	130864	45348.8	88752.7	5.31285	0.000451901	2.21313e-06	23409	0.0410334
1345	0.66258	130406	45006.2	88700.6	5.38246	0.000442596	2.43124e-06	20245.8	0.0409609
1346	0.663067	130047	44734	88646.5	5.49216	0.000486247	2.56817e-06	26571.1	0.0409
1347	0.663324	129619	44432.4	88587.4	5.60035	0.000256817	1.94092e-06	19946.2	0.0408169
1348	0.66358	129291	44148.9	88556.3	6.21917	0.000256817	2.5705e-06	28153.5	0.0407277
1349	0.663837	129148	44057.2	88523.9	6.31925	0.00025705	1.81836e-06	20416.3	0.0406736
1350	0.664094	129033	43982.3	88490.6	6.44394	0.00025705	2.5099e-06	32844	0.0405824
1351	0.664345	128928	43916.2	88455.7	6.5601	0.00025099	1.53994e-06	12592.5	0.0405151
1352	0.664596	128809	43825.1	88420	6.70635	0.00025099	3.81668e-06	17346.4	0.0403539
1353	0.664978	128676	43698.9	88380.8	6.89179	0.000381668	2.76912e-06	23662.5	0.0402637
1354	0.66536	128568	43607.2	88322	6.692	0.000381668	2.01803e-06	27338.3	0.0401971
1355	0.665763	128597	43648.7	88265.6	6.9946	0.000403607	1.79897e-06	10570.8	0.0401415
1356	0.666123	128616	43686.7	88209	7.32802	0.000359794	4.51689e-06	8914.04	0.0400065
1357	0.667027	128605	43569.2	88169.4	8.72466	0.000903379	5.49228e-06	23331.3	0.0399367
1358	0.66736	128677	43672.6	88055.4	9.37954	0.000333333	2.04759e-06	30723.8	0.0398746
1359	0.667693	128639	43627.3	88017	9.55804	0.000333333	1.77812e-06	37379.9	0.0398192
1360	0.668027	128598	43604.3	87981.2	9.71877	0.000333333	1.44997e-06	46834.7	0.0397726
1361	0.668172	128543	43570.1	87945.8	9.86398	0.000144997	1.1443e-06	7230.66	0.0397062
1362	0.669317	128484	43246.7	87946.6	10.1537	0.001145	6.54714e-06	41930.6	0.0396431
1363	0.669547	128375	43020.5	87842.9	10.5389	0.000230645	1.15322e-06	24398.3	0.039588
1364	0.669932	128248	42873.7	87822.8	10.5263	0.000384678	2.01043e-06	23355.5	0.0395338
1365	0.670317	128168	42783.5	87786.1	10.5412	0.000384678	2.33203e-06	18140.6	0.0394748
1366	0.670783	128237	42817.5	87745.7	10.5014	0.000466407	2.76482e-06	26264.3	0.039419
1367	0.671059	128114	42706.4	87698	10.3754	0.000276482	2.15804e-06	11723.4	0.0393435
1368	0.671336	128037	42641.7	87671.7	10.2519	0.000276482	3.83601e-06	9788.4	0.039207
1369	0.672103	127955	42499.9	87662.7	9.99908	0.000767204	5.12511e-06	11329.1	0.0391368
1370	0.672603	127996	42604.7	87625.9	10.4478	0.0005	3.98824e-06	12716.1	0.0390513
1371	0.673103	128051	42755	87621.4	9.977	0.0005	3.98507e-06	21558.2	0.0389677
1372	0.673502	128175	43029	87622.3	10.2392	0.000398507	3.37462e-06	25002.6	0.038884
1373	0.6739	128262	43247.4	87625.1	10.5281	0.000398507	2.19049e-06	25472.5	0.0388321
1374	0.674338	128346	43478.9	87624	10.3391	0.000438097	3.12931e-06	15792.5	0.0387632
1375	0.674964	128476	43747.5	87611.8	10.1603	0.000625862	3.00865e-06	46324.6	0.0387162
1376	0.675265	128651	44243.2	87599.3	9.92864	0.000300865	1.50884e-06	19558.7	0.038668
1377	0.675566	128725	44464.3	87593.2	9.79441	0.000300865	2.37051e-06	19720.9	0.0385864
1378	0.67604	128812	44702.9	87591	10.2092	0.000474102	2.45377e-06	32917	0.0385294
1379	0.676285	128877	45064.2	87587.3	9.9375	0.000245377	1.43914e-06	18047.4	0.0386517
1380	0.676531	128918	45249.4	87588.5	9.7976	0.000245377	2.58317e-06	10030.8	0.0388657
1381	0.677047	128977	45387.1	87592.7	9.6087	0.000516634	4.24311e-06	11505	0.0390527
1382	0.677472	129095	45734.5	87596.6	9.28176	0.000424261	3.21629e-06	15769.5	0.0392199
1383	0.677896	129077	45854.7	87596.5	9.02171	0.000424261	3.1383e-06	12381.2	0.0393844
1384	0.678523	129051	45845.4	87589.4	8.67643	0.00062766	3.66895e-06	16597.9	0.0393121
1385	0.67889	128854	45762.4	87579	8.36196	0.00036686	3.04062e-06	19665.1	0.0395034
1386	0.679257	128741	45671.2	87566.1	8.24517	0.00036686	2.35459e-06	35500.1	0.0396481
1387	0.679493	128552	45528.5	87550.2	7.85507	0.000235459	1.30863e-06	9392.96	0.0397552
1388	0.679728	128408	45394.9	87536.9	7.82823	0.000235459	5.02194e-06	10643.8	0.0402231
1389	0.680728	128287	45090.4	87499.7	8.09506	0.001	4.51029e-06	37956.4	0.0401607
1390	0.681029	127599	44381.2	87422.8	8.26224	0.000300686	1.4473e-06	18662.9	0.0401022
1391	0.681329	127267	44107	87402.2	8.31269	0.000300686	2.43594e-06	9916.9	0.0400134
1392	0.68163	126949	43877.3	87382.1	8.37488	0.000300686	5.0892e-06	12217.2	0.0398378
1393	0.68213	126604	43621.6	87357.1	8.46165	0.0005	4.15612e-06	20037.9	0.0397462
1394	0.68263	125934	43132.7	87313.8	8.63155	0.0005	2.41521e-06	36977.7	0.0397005
1395	0.682872	125275	42705.3	87270.6	9.11179	0.000241521	1.2922e-06	18777	0.0396524
1396	0.683113	124900	42439.8	87249.8	9.30721	0.000241521	2.63693e-06	14656.8	0.039551
1397	0.683641	124598	42195.1	87227.1	9.35758	0.000527387	3.40029e-06	39058.4	0.0394941
1398	0.683867	123929	41767	87180.1	9.53469	0.000226686	1.27391e-06	15812.8	0.039439
1399	0.684321	123653	41518.5	87157.4	9.55956	0.000453371	3.00694e-06	22495.3	0.0393772
1400	0.684621	123131	41152.8	87112.7	9.63771	0.000300694	2.41363e-06	19313.2	0.0395686
1401	0.684922	122918	41010.8	87080	9.72244	0.000300694	2.77694e-06	23599.4	0.0397868
1402	0.685477	122809	40852.8	87041.7	9.73022	0.000555389	2.65893e-06	57937.3	0.0399121
1403	0.685655	122399	40515.7	86976.5	9.92996	0.000177262	1.01009e-06	12415.1	0.0400052
1404	0.686009	122178	40244.7	86955.4	10.0094	0.000354524	3.12562e-06	25775.9	0.0402164
1405	0.686322	121970	40021.6	86914.7	10.136	0.000312562	2.08395e-06	18395	0.0403589
1406	0.686634	121804	39820.7	86880.5	9.9676	0.000312562	2.40874e-06	24252.5	0.0402497
1407	0.687116	121627	39530.9	86847.8	9.99085	0.000481749	2.33831e-06	37089.2	0.0403614
1408	0.68735	121589	39400.3	86796.6	10.203	0.000233831	1.55024e-06	10852.6	0.0404727
1409	0.687584	121546	39290.6	86771.1	10.235	0.000233831	2.62459e-06	9888.12	0.0406918
1410	0.688109	121641	39252.6	86744.7	10.29	0.000524918	2.7534e-06	22437.4	0.0408129
1411	0.688384	121632	39078.3	86686.6	10.6303	0.00027531	2.33135e-06	28961.2	0.0409786
1412	0.688659	121629	38982.9	86655.2	10.8116	0.00027531	1.85653e-06	25401.8	0.0411099
1413	0.689031	121596	38847.9	86622.5	10.9799	0.000371307	2.12904e-06	24605.7	0.0412304
1414	0.689456	121591	38700.1	86578.9	11.2489	0.000425807	2.17264e-06	26702.8	0.041338
1415	0.689891	121543	38504.7	86530.6	11.3407	0.000434528	1.91129e-06	36022.6	0.0412599
1416	0.690082	121516	38368.1	86482.2	11.6297	0.000191129	1.41739e-06	16529.6	0.0411622
1417	0.690273	121497	38299.4	86462.2	11.6812	0.000191129	2.88008e-06	10071.3	0.0414773
1418	0.690849	121445	38183.6	86447.4	11.6755	0.000576015	4.70467e-06	28834.7	0.0416819
1419	0.691163	121328	37982.4	86394.6	11.8422	0.000313645	1.78941e-06	24828.2	0.0418038
1420	0.691476	121259	37907.1	86368.8	11.9013	0.000313645	1.93524e-06	16088.6	0.0417203
1421	0.69179	121208	37872.1	86340.8	11.9438	0.000313645	4.69284e-06	12114	0.0415522
1422	0.692729	121167	37728.5	86312	11.7822	0.000938569	5.28105e-06	42031	0.0417047
1423	0.692967	120976	37613.7	86234.1	11.811	0.000238735	1.19367e-06	15159.1	0.0418002
1424	0.693729	120966	37499.7	86234	11.6735	0.000761265	3.46013e-06	41354.2	0.0419186
1425	0.693959	121068	37747.8	86200.9	11.5197	0.000230676	1.30564e-06	23257	0.0420416
1426	0.694421	121168	37864.5	86201.3	11.4333	0.000461351	2.05054e-06	40113.3	0.0421647
1427	0.694626	121215	38033	86196.4	11.3066	0.000205054	1.24892e-06	16118.1	0.0422909
1428	0.694831	121211	38063.6	86196.8	11.2184	0.000205054	2.18004e-06	9353.76	0.0425153
1429	0.695267	121265	38128.8	86193.8	11.1439	0.000436008	2.34009e-06	25460.9	0.0424313
1430	0.695501	121405	38376	86188.2	11.0175	0.000233983	1.91445e-06	15196	0.0423219
1431	0.695735	121505	38533.7	86180.4	10.9416	0.000233983	3.12437e-06	10853.5	0.042165
1432	0.69636	121604	38605.9	86157.2	10.8781	0.000624875	4.37281e-06	34639.3	0.0420756
1433	0.696627	122076	39256.4	86121.4	10.7145	0.000266813	1.33407e-06	11983.3	0.0420225
1434	0.697234	122268	39475.5	86108.5	10.4593	0.000607749	3.9375e-06	20584.5	0.0420395
1435	0.697628	122833	40300.1	86080.8	10.051	0.00039375	3.41894e-06	28428.7	0.0420483
1436	0.697825	123356	41056.5	86066	9.76972	0.000196875	1.61363e-06	9513.93	0.0419349
1437	0.698022	123516	41330	86060.4	9.63315	0.000196875	4.96567e-06	10923.4	0.0416658
1438	0.699015	123798	41528.2	86067.9	9.42516	0.000993129	6.34992e-06	28208.6	0.0415908
1439	0.699348	124786	43096.9	86051.5	9.06942	0.000333333	1.67657e-06	28916.5	0.0415196
1440	0.699682	125048	43596.3	86044.7	8.9699	0.000333333	1.73456e-06	28055.6	0.0415243
1441	0.700015	125264	44053.6	86035.3	8.92002	0.000333333	1.68365e-06	12921.3	0.0415295
1442	0.700352	125597	44599.2	86022.4	8.90573	0.000336731	3.7072e-06	10836.2	0.0415554
1443	0.701093	125765	44781.9	86000.2	8.88108	0.00074144	3.74059e-06	44764.6	0.0415714
1444	0.701342	126284	45733.1	85964.1	8.96989	0.00024934	1.19074e-06	12260.9	0.0415571
